Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Scalable Software Infrastructure for Integrating Supercomputing with Volunteer Computing and Cloud Computing","Software Challenges to Exascale Computing","","","","10.1007/978-981-13-7729-7_8","Ritu AroraCarlos RedondoGerald Joshua","2019","http://link.springer.com/chapter/10.1007/978-981-13-7729-7_8","Chapter"
"Cloud and Fog Based Smart Grid Environment for Efficient Energy Management","Advances in Intelligent Networking and Collaborative Systems","","","","10.1007/978-3-319-98557-2_48","Maria NaeemNadeem JavaidMaheen ZahidAmna AbbasSadia RasheedSaniah Rehman","2019","http://link.springer.com/chapter/10.1007/978-3-319-98557-2_48","Chapter"
"Cuckoo Optimization Algorithm Based Job Scheduling Using Cloud and Fog Computing in Smart Grid","Advances in Intelligent Networking and Collaborative Systems","","","","10.1007/978-3-319-98557-2_4","Saqib NazirSundas ShafiqZafar IqbalMuhammad ZeeshanSubhan TariqNadeem Javaid","2019","http://link.springer.com/chapter/10.1007/978-3-319-98557-2_4","Chapter"
"MediCloud: Cloud-Based Solution to Patient’s Medical Records","Proceedings of the International Conference on ISMAC in Computational Vision and Bio-Engineering 2018 (ISMAC-CVB)","","","","10.1007/978-3-030-00665-5_105","G. B. PraveenAnita AgrawalJainam ShahAmalin Prince","2019","http://link.springer.com/chapter/10.1007/978-3-030-00665-5_105","Chapter"
"Investigating the Factors Affecting the Adoption of Cloud Computing in SMEs: A Case Study of Saudi Arabia","Information Systems","","","","10.1007/978-3-030-11395-7_15","Fahad AlghamdiDharmendra SharmaMilind Sathye","2019","http://link.springer.com/chapter/10.1007/978-3-030-11395-7_15","Chapter"
"GHSA: Task Scheduling in Heterogeneous Cloud","International Conference on Intelligent Data Communication Technologies and Internet of Things (ICICI) 2018","","","","10.1007/978-3-030-03146-6_140","K. PradeepT. Prem Jacob","2019","http://link.springer.com/chapter/10.1007/978-3-030-03146-6_140","Chapter"
"SVM—A Way to Measure the Trust Ability of a Cloud Service Based on Rank","ICCCE 2018","","","","10.1007/978-981-13-0212-1_12","Sharmistha DeyVijender Kumar SolankiSantanu Kumar Sen","2019","http://link.springer.com/chapter/10.1007/978-981-13-0212-1_12","Chapter"
"A Locality Sensitive Hashing Based Collaborative Service Offloading Method in Cloud-Edge Computing","Cyberspace Data and Intelligence, and Cyber-Living, Syndrome, and Health","","","","10.1007/978-981-15-1925-3_7","Wenmin LinXiaolong XuQihe HuangFei DaiLianyong QiWeimin Li","2019","http://link.springer.com/chapter/10.1007/978-981-15-1925-3_7","Chapter"
"DDoS Attack Detection and Clustering of Attacked and Non-attacked VMs Using SOM in Cloud Network","Advances in Computing and Data Sciences","","","","10.1007/978-981-13-9942-8_35","Nitesh BharotVeenadhari SuraparajuSanjeev Gupta","2019","http://link.springer.com/chapter/10.1007/978-981-13-9942-8_35","Chapter"
"Duplication Based Budget Effective Workflow Scheduling for Cloud Computing","Distributed Computing and Internet Technology","","","","10.1007/978-3-030-05366-6_7","Madhu Sudan KumarIndrajeet GuptaPrasanta K. Jana","2019","http://link.springer.com/chapter/10.1007/978-3-030-05366-6_7","Chapter"
"A Data Dependency and Access Threshold Based Replication Strategy for Multi-cloud Workflow Applications","Service-Oriented Computing – ICSOC 2018 Workshops","","","","10.1007/978-3-030-17642-6_24","Fei XieJun YanJun Shen","2019","http://link.springer.com/chapter/10.1007/978-3-030-17642-6_24","Chapter"
"An Efficient and Revocable Decentralizing Attribute-Based Encryption for Mobile Cloud Computing","Trusted Computing and Information Security","","","","10.1007/978-981-13-5913-2_11","Lei SunYumeng FuZuohui Li","2019","http://link.springer.com/chapter/10.1007/978-981-13-5913-2_11","Chapter"
"Cloud-Based E-Learning: Using Cloud Computing Platform for an Effective E-Learning","Smart Innovations in Communication and Computational Sciences","","","","10.1007/978-981-13-2414-7_31","Shams Tabrez SiddiquiShadab AlamZaki Ahmad KhanAshok Gupta","2019","http://link.springer.com/chapter/10.1007/978-981-13-2414-7_31","Chapter"
"Clustering Strategy for Scientific Workflow Applications in IaaS Cloud Environment","Information Systems and Technologies to Support Learning","","","","10.1007/978-3-030-03577-8_53","Sid Ahmed MakhloufBelabbas Yagoubi","2019","http://link.springer.com/chapter/10.1007/978-3-030-03577-8_53","Chapter"
"Novel Risk Assessment Method to Identify Information Security Threats in Cloud Computing Environment","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_53","Ganthan Narayana SamySameer Hasan AlbakriNurazean MaaropPritheega MagalingamDoris Hooi-Ten WongBharanidharan ShanmugamSundresan Perumal","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_53","Chapter"
"Direct Image to Point Cloud Descriptors Matching for 6-DOF Camera Localization in Dense 3D Point Clouds","Neural Information Processing","","","","10.1007/978-3-030-36711-4_20","Uzair NadeemMohammad A. A. K. JalwanaMohammed BennamounRoberto TogneriFerdous Sohel","2019","http://link.springer.com/chapter/10.1007/978-3-030-36711-4_20","Chapter"
"Cloud Computing Adoption in the Government Sector in Brazil: An Exploratory Study with Recommendations from IT Managers","Green, Pervasive, and Cloud Computing","","","","10.1007/978-3-030-19223-5_12","Teófilo Branco Jr.Isaías BianchiFilipe de Sá-Soares","2019","http://link.springer.com/chapter/10.1007/978-3-030-19223-5_12","Chapter"
"Cloud-Based Scheme for Household Garbage Collection in Urban Areas","Advances in Big Data and Cloud Computing","","","","10.1007/978-981-13-1882-5_47","Y. Bevish JinilaMd. Shahzad AlamPrabhu Dayal Singh","2019","http://link.springer.com/chapter/10.1007/978-981-13-1882-5_47","Chapter"
"Study of Various Scheduling Procedures in Cloud Computing and Their Challenges","International Conference on Intelligent Data Communication Technologies and Internet of Things (ICICI) 2018","","","","10.1007/978-3-030-03146-6_179","R. Anantha KumarK. Kartheeban","2019","http://link.springer.com/chapter/10.1007/978-3-030-03146-6_179","Chapter"
"Social Spider Foraging Based Resource Placement Policies in Cloud Environment","Proceedings of 2nd International Conference on Communication, Computing and Networking","","","","10.1007/978-981-13-1217-5_90","Preeti AbrolSavita Gupta","2019","http://link.springer.com/chapter/10.1007/978-981-13-1217-5_90","Chapter"
"Bio-inspired Threshold Based VM Migration for Green Cloud","Advances in Data and Information Sciences","","","","10.1007/978-981-13-0277-0_2","Raksha Kiran KardaMala Kalra","2019","http://link.springer.com/chapter/10.1007/978-981-13-0277-0_2","Chapter"
"Data Center Clustering for Geographically Distributed Cloud Deployments","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-15035-8_101","Dipesh PradhanFeroz Zahid","2019","http://link.springer.com/chapter/10.1007/978-3-030-15035-8_101","Chapter"
"CSI2: Cloud Server Idleness Identification by Advanced Machine Learning in Theories and Practice","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_19","Jun DuanGuangcheng LiNeeraj AsthanaSai ZengIvan Dell’EraAman ChananaChitra AgastyaWilliam PointerRong Yan","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_19","Chapter"
"Multi-cloud Resources Optimization for Users Applications Execution","Information Systems and Technologies to Support Learning","","","","10.1007/978-3-030-03577-8_64","Anas MokhtariMostafa AziziMohammed Gabli","2019","http://link.springer.com/chapter/10.1007/978-3-030-03577-8_64","Chapter"
"An Analytical Comparative Approach of Cloud Forensic Tools During Cyber Attacks in Cloud","Soft Computing for Problem Solving","","","","10.1007/978-981-13-1595-4_41","Shaik Khaja MohiddinSuresh Babu YalavarthiVenkatesh Kondragunta","2019","http://link.springer.com/chapter/10.1007/978-981-13-1595-4_41","Chapter"
"Containers Scheduling Consolidation Approach for Cloud Computing","Pervasive Systems, Algorithms and Networks","","","","10.1007/978-3-030-30143-9_15","Tarek MenouerPatrice Darmon","2019","http://link.springer.com/chapter/10.1007/978-3-030-30143-9_15","Chapter"
"Delay Optimization for Mobile Cloud Computing Application Offloading in Smart Cities","Innovative Mobile and Internet Services in Ubiquitous Computing","","","","10.1007/978-3-319-93554-6_44","Shan GuoYing WangSachula MengNan Ma","2019","http://link.springer.com/chapter/10.1007/978-3-319-93554-6_44","Chapter"
"Predictive Maintenance of Mining Machines Using Advanced Data Analysis System Based on the Cloud Technology","Proceedings of the 27th International Symposium on Mine Planning and Equipment Selection - MPES 2018","","","","10.1007/978-3-319-99220-4_38","P. KruczekN. GomollaJ. Hebda-SobkowiczA. MichalakP. ŚliwińskiJ. WodeckiP. StefaniakA. WyłomańskaR. Zimroz","2019","http://link.springer.com/chapter/10.1007/978-3-319-99220-4_38","Chapter"
"Big Data Processing Security Issues in Cloud Environment","Advances in Computing Systems and Applications","","","","10.1007/978-3-319-98352-3_4","Imene BouleghlimatSalima Hacini","2019","http://link.springer.com/chapter/10.1007/978-3-319-98352-3_4","Chapter"
"Personalized Cloud Service Review Ranking Approach Based on Probabilistic Ontology","Business Information Systems","","","","10.1007/978-3-030-20482-2_5","Emna Ben-AbdallahKhouloud BoukadiMohamed Hammami","2019","http://link.springer.com/chapter/10.1007/978-3-030-20482-2_5","Chapter"
"A Fuzzy Based Hybrid Firefly Optimization Technique for Load Balancing in Cloud Datacenters","Innovations in Bio-Inspired Computing and Applications","","","","10.1007/978-3-030-16681-6_46","M. Lawanya ShriE. Ganga DeviBalamurugan BalusamySeifedine KadrySanjay MisraModupe Odusami","2019","http://link.springer.com/chapter/10.1007/978-3-030-16681-6_46","Chapter"
"A No-Pairing Proxy Re-Encryption Scheme for Data Sharing in Untrusted Cloud","Artificial Intelligence and Security","","","","10.1007/978-3-030-24274-9_8","Xin QianZhen YangShihui WangYongfeng Huang","2019","http://link.springer.com/chapter/10.1007/978-3-030-24274-9_8","Chapter"
"Monte Carlo Simulation of a Linac Using PRIMO: User-Friendly Educational Tool Which Can Be Taken to the Cloud for Free","World Congress on Medical Physics and Biomedical Engineering 2018","","","","10.1007/978-981-10-9035-6_157","Angelina M. Bacala","2019","http://link.springer.com/chapter/10.1007/978-981-10-9035-6_157","Chapter"
"Security on Cloud Computing Using Split Algorithm Along with Cryptography and Steganography","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-13-2324-9_8","Priyansha GargMoolchand SharmaShivani AgrawalYastika Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-2324-9_8","Chapter"
"Cognitive Informatics Approaches for Data Sharing and Management in Cloud Computing","Innovative Mobile and Internet Services in Ubiquitous Computing","","","","10.1007/978-3-319-93554-6_41","Marek R. OgielaLidia Ogiela","2019","http://link.springer.com/chapter/10.1007/978-3-319-93554-6_41","Chapter"
"A Cloud Computing Based District Power Grid Dispatching and Control Integrated Standby Framework","International Conference on Applications and Techniques in Cyber Security and Intelligence ATCI 2018","","","","10.1007/978-3-319-98776-7_45","Zhenyu ChenLixin LiDapeng LiFangchun DiXingyu GaoCan CuiZhengping ChenLingxu GuoJie Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-319-98776-7_45","Chapter"
"Boosting HPC Applications in the Cloud Through JIT Traffic-Aware Path Provisioning","Computational Science and Its Applications – ICCSA 2019","","","","10.1007/978-3-030-24305-0_52","Guilherme R. PrettoBruno L. DalmazoJonatas A. MarquesZhongke WuXingce WangVladimir KorkhovPhilippe O. A. NavauxLuciano P. Gaspary","2019","http://link.springer.com/chapter/10.1007/978-3-030-24305-0_52","Chapter"
"Multi-choice Virtual Machine Allocation with Time Windows in Cloud Computing","Green, Pervasive, and Cloud Computing","","","","10.1007/978-3-030-15093-8_13","Jixian ZhangNing XieXuejie ZhangWeidong Li","2019","http://link.springer.com/chapter/10.1007/978-3-030-15093-8_13","Chapter"
"Cryptanalysis of a Secure and Privacy Preserving Mobile Wallet Scheme with Outsourced Verification in Cloud Computing","Computational Intelligence, Communications, and Business Analytics","","","","10.1007/978-981-13-8581-0_33","Debarpan TribediDipanwita SadhukhanSangram Ray","2019","http://link.springer.com/chapter/10.1007/978-981-13-8581-0_33","Chapter"
"Information Security Requirements of Cloud Computing Information System","Recent Developments in Mechatronics and Intelligent Robotics","","","","10.1007/978-3-030-00214-5_10","Haohao Song","2019","http://link.springer.com/chapter/10.1007/978-3-030-00214-5_10","Chapter"
"A Fine-Grained Authorized Keyword Secure Search Scheme in the Cloud Computing","Cyberspace Safety and Security","","","","10.1007/978-3-030-37352-8_38","Fan WangZheng QinHui Yin","2019","http://link.springer.com/chapter/10.1007/978-3-030-37352-8_38","Chapter"
"Modified Ant Colony Optimization Algorithm for Task Scheduling in Cloud Computing Systems","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1921-1_36","G. Narendrababu ReddyS. Phani Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1921-1_36","Chapter"
"Intelligent Attribute Based Encryption (IABE) Mechanism for Health Records in Cloud","Computing, Communication and Signal Processing","","","","10.1007/978-981-13-1513-8_21","Ranjith Kumar VollalaL. Venkateswara Reddy","2019","http://link.springer.com/chapter/10.1007/978-981-13-1513-8_21","Chapter"
"Big Data Security on Cloud Servers Using Data Fragmentation Technique and NoSQL Database","Intelligent Interactive Multimedia Systems and Services","","","","10.1007/978-3-319-92231-7_1","Nelson SantosGiovanni L. Masala","2019","http://link.springer.com/chapter/10.1007/978-3-319-92231-7_1","Chapter"
"Virtual Working Environment Scheduling of the Cloud System for Collective Access to Educational Resources","Smart Industry & Smart Education","","","","10.1007/978-3-319-95678-7_73","Irina BolodurinaLeonid LegashevPetr PolezhaevAlexander ShukhmanYuri Ushakov","2019","http://link.springer.com/chapter/10.1007/978-3-319-95678-7_73","Chapter"
"Compromising Cloud Security and Privacy by DoS, DDoS, and Botnet and Their Countermeasures","Proceedings of the International Conference on ISMAC in Computational Vision and Bio-Engineering 2018 (ISMAC-CVB)","","","","10.1007/978-3-030-00665-5_17","Martin K. ParmarMrugendrasinh L. Rahevar","2019","http://link.springer.com/chapter/10.1007/978-3-030-00665-5_17","Chapter"
"An Optimized Multi-Paxos Consensus Protocol for Practical Cloud Storage Applications","Cyberspace Safety and Security","","","","10.1007/978-3-030-37337-5_47","Wenmin LinXuan ShengLianyong Qi","2019","http://link.springer.com/chapter/10.1007/978-3-030-37337-5_47","Chapter"
"Adaptive Resource Allocation in Interoperable Cloud Services","Advances in Computer Communication and Computational Sciences","","","","10.1007/978-981-13-0344-9_19","S. AnithakumariK. Chandrasekaran","2019","http://link.springer.com/chapter/10.1007/978-981-13-0344-9_19","Chapter"
"Integrity Checking of Cloud Data with an Auditing Mechanism Using ECC and Merkle Hash Tree","Applications and Techniques in Information Security","","","","10.1007/978-981-15-0871-4_9","T. Suriya PrabaV. Meena","2019","http://link.springer.com/chapter/10.1007/978-981-15-0871-4_9","Chapter"
"Cloud Computing Knowledge Domains Mining Based on Patent Networks","Proceeding of the 24th International Conference on Industrial Engineering and Engineering Management 2018","","","","10.1007/978-981-13-3402-3_71","Cheng ChengPeng-hui LyuChao Fu","2019","http://link.springer.com/chapter/10.1007/978-981-13-3402-3_71","Chapter"
"Survey on Fault-Tolerance-Aware Scheduling in Cloud Computing","Information and Communication Technology for Competitive Strategies","","","","10.1007/978-981-13-0586-3_28","Chesta KathpalRitu Garg","2019","http://link.springer.com/chapter/10.1007/978-981-13-0586-3_28","Chapter"
"Secure Multi-keyword Fuzzy Search Supporting Logic Query over Encrypted Cloud Data","Security and Privacy in New Computing Environments","","","","10.1007/978-3-030-21373-2_17","Qi ZhangShaojing FuNan JiaJianchao TangMing Xu","2019","http://link.springer.com/chapter/10.1007/978-3-030-21373-2_17","Chapter"
"Practical Verification of Data Encryption for Cloud Storage Services","Services Computing – SCC 2019","","","","10.1007/978-3-030-23554-3_2","Jinxia FangLimin LiuJingqiang Lin","2019","http://link.springer.com/chapter/10.1007/978-3-030-23554-3_2","Chapter"
"Security Issues and Solutions in Cloud Robotics: A Survey","Next Generation Computing Technologies on Computational Intelligence","","","","10.1007/978-981-15-1718-1_6","Saurabh JainRajesh Doriya","2019","http://link.springer.com/chapter/10.1007/978-981-15-1718-1_6","Chapter"
"Survey of Different Load Balancing Approach-Based Algorithms in Cloud Computing: A Comprehensive Review","Computational Intelligence in Data Mining","","","","10.1007/978-981-10-8055-5_10","Arunima HotaSubasish MohapatraSubhadarshini Mohanty","2019","http://link.springer.com/chapter/10.1007/978-981-10-8055-5_10","Chapter"
"Consideration of Policy Information Decision Processes in the Cloud Type Virtual Policy Based Network Management Scheme for the Specific Domain","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_29","Kazuya OdagiriShogo ShimizuNaohiro IshiiMakoto Takizawa","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_29","Chapter"
"Design Considerations for an Intelligent Video Surveillance System Using Cloud Computing","Parallel and Distributed Computing, Applications and Technologies","","","","10.1007/978-981-13-5907-1_9","Kyung-Soo LimSeoung-Hyeon LeeJong Wook HanGeon-Woo Kim","2019","http://link.springer.com/chapter/10.1007/978-981-13-5907-1_9","Chapter"
"GCRITICPA: A CRITIC and Grey Relational Analysis Based Service Ranking Approach for Cloud Service Selection","Advances in Data Science","","","","10.1007/978-981-13-3582-2_1","Gireesha ObulaporamNivethitha SomuGauthama Raman ManiIyer RamaniAkshya Kaveri BoopathyShankar Sriram Vathula Sankaran","2019","http://link.springer.com/chapter/10.1007/978-981-13-3582-2_1","Chapter"
"A Fair and Efficient Secret Sharing Scheme Based on Cloud Assisting","Machine Learning for Cyber Security","","","","10.1007/978-3-030-30619-9_25","Mingwu ZhangXiao ChenGang ShenYong Ding","2019","http://link.springer.com/chapter/10.1007/978-3-030-30619-9_25","Chapter"
"All or In-cloud: How the Identification of Six Types of Anomalies Is Affected by the Discretization Method","Artificial Intelligence","","","","10.1007/978-3-030-31978-6_3","Ralph Foorthuis","2019","http://link.springer.com/chapter/10.1007/978-3-030-31978-6_3","Chapter"
"Experimental Analysis of DDoS Attacks on OpenStack Cloud Platform","Proceedings of 2nd International Conference on Communication, Computing and Networking","","","","10.1007/978-981-13-1217-5_1","Aanshi BhardwajAtul SharmaVeenu MangatKrishan KumarRenu Vig","2019","http://link.springer.com/chapter/10.1007/978-981-13-1217-5_1","Chapter"
"The Simulation of the Indoor Positioning by Panoramic Camera and Point Cloud Scanner","Mobile and Wireless Technology 2018","","","","10.1007/978-981-13-1059-1_23","Jiun-Jian LiawKun-Leng ChenTzu-Cheng HuangYu-Huei Cheng","2019","http://link.springer.com/chapter/10.1007/978-981-13-1059-1_23","Chapter"
"Cloud-Enabled WBANs for Ubiquitous Healthcare Applications: Data Collection and Privacy Preserving Approach","Soft Computing and Signal Processing","","","","10.1007/978-981-13-3393-4_13","K. Praveen KumarMakula VaniG. Shankar Lingam","2019","http://link.springer.com/chapter/10.1007/978-981-13-3393-4_13","Chapter"
"Load Balancing in Mobile Cloud Computing Using Bin Packing’s First Fit Decreasing Method","Computational Intelligence in Information Systems","","","","10.1007/978-3-030-03302-6_9","P. Herbert RajP. Ravi KumarP. Jelciana","2019","http://link.springer.com/chapter/10.1007/978-3-030-03302-6_9","Chapter"
"Recent Trends in Green Cloud Computing","Proceedings of 2nd International Conference on Communication, Computing and Networking","","","","10.1007/978-981-13-1217-5_93","Shatakshi KaushalDweep GogiaBishwesh Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1217-5_93","Chapter"
"Small and Medium-Sized Enterprises’ Understanding of Security Evaluation of Cloud-Based Business Intelligence Systems and Its Challenges","Information Security","","","","10.1007/978-3-030-11407-7_10","Moses MoyoMarianne Loock","2019","http://link.springer.com/chapter/10.1007/978-3-030-11407-7_10","Chapter"
"A Hybrid Meta-heuristic Approach for Load Balanced Workflow Scheduling in IaaS Cloud","Distributed Computing and Internet Technology","","","","10.1007/978-3-030-05366-6_6","Indrajeet GuptaShivangi GuptaAnubhav ChoudharyPrasanta K. Jana","2019","http://link.springer.com/chapter/10.1007/978-3-030-05366-6_6","Chapter"
"An Effective Encryption Scheme on Outsourcing Data for Query on Cloud Platform","Security and Privacy in New Computing Environments","","","","10.1007/978-3-030-21373-2_24","Jianchao TangShaojing FuMing Xu","2019","http://link.springer.com/chapter/10.1007/978-3-030-21373-2_24","Chapter"
"Toward Cost Efficient Cloud Bursting","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_23","Amirmohammad PasdarYoung Choon LeeKhaled Almi’ani","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_23","Chapter"
"Energy Efficient Cloud Data Center Using Dynamic Virtual Machine Consolidation Algorithm","Business Information Systems","","","","10.1007/978-3-030-20485-3_40","Cheikhou ThiamFatoumata Thiam","2019","http://link.springer.com/chapter/10.1007/978-3-030-20485-3_40","Chapter"
"An Ecological Irrigation Canal Extraction Algorithm Based on Airborne Lidar Point Cloud Data","Intelligent Technologies and Applications","","","","10.1007/978-981-13-6052-7_46","Guangqi WangYu HanJian ChenYue PanYi CaoHao MengNannan DuYongjun Zheng","2019","http://link.springer.com/chapter/10.1007/978-981-13-6052-7_46","Chapter"
"Convective Cloud Climatology Over Indian Tropics and Nearby Regions Using Multi-spectral Satellite Observations","Patterns and Mechanisms of Climate, Paleoclimate and Paleoenvironmental Changes from Low-Latitude Regions","","","","10.1007/978-3-030-01599-2_29","Anoop Kumar MishraMohammd RafiqSagarika ChandraNagaiyavedu Adalarasu Sivarajan","2019","http://link.springer.com/chapter/10.1007/978-3-030-01599-2_29","Chapter"
"Multiobjective Virtual Machine Selection for Task Scheduling in Cloud Computing","Computational Intelligence: Theories, Applications and Future Directions - Volume I","","","","10.1007/978-981-13-1132-1_25","Ketaki NaikG. Meera GandhiS. H. Patil","2019","http://link.springer.com/chapter/10.1007/978-981-13-1132-1_25","Chapter"
