Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A cloud load forecasting model with nonlinear changes using whale optimization algorithm hybrid strategy","Soft Computing","","25","15","10.1007/s00500-021-05961-5","Hua PengWu-Shao WenMing-Lang TsengLing-Ling Li","2021","http://link.springer.com/article/10.1007/s00500-021-05961-5","Article"
"SLA-based service provisioning approach in vehicular cloud network","Cluster Computing","","24","4","10.1007/s10586-021-03357-6","Farhoud Jafari KaleibarMaghsoud Abbaspour","2021","http://link.springer.com/article/10.1007/s10586-021-03357-6","Article"
"Using machine learning for service candidate sets retrieval in service composition of cloud-based manufacturing","The International Journal of Advanced Manufacturing Technology","","115","3","10.1007/s00170-020-06381-9","Hamed BouzaryF. Frank ChenMohammad Shahin","2021","http://link.springer.com/article/10.1007/s00170-020-06381-9","Article"
"An artificial intelligence based approach for managing risk of IT systems in adopting cloud","International Journal of Information Technology","","13","6","10.1007/s41870-018-0204-2","Shikha GuptaA. K. Saini","2021","http://link.springer.com/article/10.1007/s41870-018-0204-2","Article"
"BSS: a brokering model for service selection using integrated weighting approach in cloud environment","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00239-5","Sameer Singh ChauhanEmmanuel S. PilliR. C. Joshi","2021","http://link.springer.com/article/10.1186/s13677-021-00239-5","Article"
"Pricing strategies of an oligopolist in federated cloud markets","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00270-6","Yash KhandelwalArushi DograKarthik GantiSuresh PuriniPuduru V. Reddy","2021","http://link.springer.com/article/10.1186/s13677-021-00270-6","Article"
"An efficient secure data deduplication method using radix trie with bloom filter (SDD-RT-BF) in cloud environment","Peer-to-Peer Networking and Applications","","14","4","10.1007/s12083-020-00989-0","Silambarasan Elkana EbinazerNickolas SavarimuthuMary Saira Bhanu S","2021","http://link.springer.com/article/10.1007/s12083-020-00989-0","Article"
"Intrusion detection system for cloud forensics using bayesian fuzzy clustering and optimization based SVNN","Evolutionary Intelligence","","14","2","10.1007/s12065-020-00410-y","Siva Rama Krishna TummalapalliA. S. N. Chakravarthy","2021","http://link.springer.com/article/10.1007/s12065-020-00410-y","Article"
"Security and privacy issue in multi-cloud accommodating Intrusion Detection System","Distributed and Parallel Databases","","","","10.1007/s10619-021-07338-x","T. MohanrajR. Santhosh","2021","http://link.springer.com/article/10.1007/s10619-021-07338-x","Article"
"Interference Aware Workload Scheduling for Latency Sensitive Tasks in Cloud Environment","Computing","","","","10.1007/s00607-021-01014-9","Chinmaya Kumar SwainAryabartta Sahu","2021","http://link.springer.com/article/10.1007/s00607-021-01014-9","Article"
"Efficient feature selection and classification through ensemble method for network intrusion detection on cloud computing","Cluster Computing","","24","3","10.1007/s10586-020-03222-y","S. KrishnaveniS. SivamohanS. S. SridharS. Prabakaran","2021","http://link.springer.com/article/10.1007/s10586-020-03222-y","Article"
"Cloud-connected flying edge computing for smart agriculture","Peer-to-Peer Networking and Applications","","14","6","10.1007/s12083-021-01191-6","M. Ammad UddinMuhammad AyazAli Mansourel-Hadi M. AggouneZubair SharifImran Razzak","2021","http://link.springer.com/article/10.1007/s12083-021-01191-6","Article"
"SafeComp: Protocol for Certifying Cloud Computations Integrity","Programming and Computer Software","","47","8","10.1134/S0361768821080053","E. ShishkinE. Kislitsyn","2021","http://link.springer.com/article/10.1134/S0361768821080053","Article"
"BEACon: a boundary embedded attentional convolution network for point cloud instance segmentation","The Visual Computer","","","","10.1007/s00371-021-02112-7","Tianrui LiuYiyu CaiJianmin ZhengNadia Magnenat Thalmann","2021","http://link.springer.com/article/10.1007/s00371-021-02112-7","Article"
"Non-dominated Sorting Genetic Algorithm (NSGA-III) for effective resource allocation in cloud","Evolutionary Intelligence","","14","2","10.1007/s12065-020-00436-2","A. Jemshia MiriamR. SaminathanS. Chakaravarthi","2021","http://link.springer.com/article/10.1007/s12065-020-00436-2","Article"
"Dynamic capabilities triggered by cloud sourcing: a stage-based model of business model innovation","Review of Managerial Science","","15","1","10.1007/s11846-019-00372-1","Mirella MuhicLars Bengtsson","2021","http://link.springer.com/article/10.1007/s11846-019-00372-1","Article"
"Design and analysis of behaviour based DDoS detection algorithm for data centres in cloud","Evolutionary Intelligence","","14","2","10.1007/s12065-019-00244-3","Qubeb Shaik Mohammed PenukondaIlango Paramasivam","2021","http://link.springer.com/article/10.1007/s12065-019-00244-3","Article"
"HCAC-EHR: hybrid cryptographic access control for secure EHR retrieval in healthcare cloud","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-02942-2","P. ChinnasamyP. Deepalakshmi","2021","http://link.springer.com/article/10.1007/s12652-021-02942-2","Article"
"Efficient outsourced extraction of histogram features over encrypted images in cloud","Science China Information Sciences","","64","3","10.1007/s11432-018-9901-0","Yanli RenXinpeng ZhangDawu GuGuorui Feng","2021","http://link.springer.com/article/10.1007/s11432-018-9901-0","Article"
"mTrust: Call Behavioral Trust Predictive Analytics Using Unsupervised Learning in Mobile Cloud Computing","Wireless Personal Communications","","117","2","10.1007/s11277-020-07879-x","Arka BhowmikDebashis De","2021","http://link.springer.com/article/10.1007/s11277-020-07879-x","Article"
"A tree based mechanism for the load balancing of virtual machines in cloud environments","International Journal of Information Technology","","13","3","10.1007/s41870-020-00544-3","Usha Kirana Sonangeri PushpavatiDemian Antony D’Mello","2021","http://link.springer.com/article/10.1007/s41870-020-00544-3","Article"
"The optimizing resource allocation and task scheduling based on cloud computing and Ant Colony Optimization Algorithm","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03445-w","Yingying SuZhichao BaiDongbing Xie","2021","http://link.springer.com/article/10.1007/s12652-021-03445-w","Article"
"Efficient privacy-preserving frequent itemset query over semantically secure encrypted cloud database","World Wide Web","","24","2","10.1007/s11280-021-00863-w","Wei WuMing XianUdaya ParampalliBin Lu","2021","http://link.springer.com/article/10.1007/s11280-021-00863-w","Article"
"A new weighted fuzzy C-means clustering for workload monitoring in cloud datacenter platforms","Cluster Computing","","24","4","10.1007/s10586-021-03331-2","Saloua El MotakiAli YahyaouyHamid GualousJalal Sabor","2021","http://link.springer.com/article/10.1007/s10586-021-03331-2","Article"
"Auto-scalable and fault-tolerant load balancing mechanism for cloud computing based on the proof-of-work election","Science China Information Sciences","","65","1","10.1007/s11432-020-2939-3","Xiaoqin FengJianfeng MaShaobin LiuYinbin MiaoXimeng Liu","2021","http://link.springer.com/article/10.1007/s11432-020-2939-3","Article"
"A cognitive mechanism for mitigating DDoS attacks using the artificial immune system in a cloud environment","Evolutionary Intelligence","","14","2","10.1007/s12065-019-00340-4","Damai Jessica PrathyushaGovinda Kannayaram","2021","http://link.springer.com/article/10.1007/s12065-019-00340-4","Article"
"PMTER-ABE: a practical multi-authority CP-ABE with traceability, revocation and outsourcing decryption for secure access control in cloud systems","Cluster Computing","","24","2","10.1007/s10586-020-03202-2","Kamalakanta SethiAnkit PradhanPadmalochan Bera","2021","http://link.springer.com/article/10.1007/s10586-020-03202-2","Article"
"Modified adaptive neuro fuzzy inference system based load balancing for virtual machine with security in cloud computing environment","Journal of Ambient Intelligence and Humanized Computing","","12","3","10.1007/s12652-020-01728-2","T. J. B. Durga DeviA. SubramaniP. Anitha","2021","http://link.springer.com/article/10.1007/s12652-020-01728-2","Article"
"Machine learning for total cloud cover prediction","Neural Computing and Applications","","33","7","10.1007/s00521-020-05139-4","Ágnes BaranSebastian LerchMehrez El AyariSándor Baran","2021","http://link.springer.com/article/10.1007/s00521-020-05139-4","Article"
"Efficient data management techniques based on hierarchical IoT privacy using block chains in cloud environments","The Journal of Supercomputing","","77","9","10.1007/s11227-021-03653-3","Yoon-Su JeongDong-Ryool KimSeung-Soo Shin","2021","http://link.springer.com/article/10.1007/s11227-021-03653-3","Article"
"A novel hybrid antlion optimization algorithm for multi-objective task scheduling problems in cloud computing environments","Cluster Computing","","24","1","10.1007/s10586-020-03075-5","Laith AbualigahAli Diabat","2021","http://link.springer.com/article/10.1007/s10586-020-03075-5","Article"
"An enhanced approach on distributed accountability for shared data in cloud","Journal of Ambient Intelligence and Humanized Computing","","12","5","10.1007/s12652-020-02029-4","A. ManimuthuG. Murugaboopathi","2021","http://link.springer.com/article/10.1007/s12652-020-02029-4","Article"
"Designing a Locating Scams for Mobile Transaction with the Aid of Operational Activity Analysis in Cloud","Wireless Personal Communications","","117","4","10.1007/s11277-020-07302-5","Ramesh ChandranS. Rakesh KumarN. Gayathri","2021","http://link.springer.com/article/10.1007/s11277-020-07302-5","Article"
"Multi-swarm optimization model for multi-cloud scheduling for enhanced quality of services","Soft Computing","","","","10.1007/s00500-021-06184-4","T. MohanrajR. Santhosh","2021","http://link.springer.com/article/10.1007/s00500-021-06184-4","Article"
"A data security and integrity framework using third-party cloud auditing","International Journal of Information Technology","","13","5","10.1007/s41870-021-00738-3","B. MishachandarS. VairamuthuM. Pavithra","2021","http://link.springer.com/article/10.1007/s41870-021-00738-3","Article"
"Workload Prediction Based Virtual Machine Migration and Optimal Switching Strategy for Cloud Power Management","Wireless Personal Communications","","","","10.1007/s11277-021-09157-w","R. PushpalathaB. Ramesh","2021","http://link.springer.com/article/10.1007/s11277-021-09157-w","Article"
"A workload clustering based resource provisioning mechanism using Biogeography based optimization technique in the cloud based systems","Soft Computing","","25","5","10.1007/s00500-020-05409-2","Mostafa Ghobaei-Arani","2021","http://link.springer.com/article/10.1007/s00500-020-05409-2","Article"
"MrLBA: multi-resource load balancing algorithm for cloud computing using ant colony optimization","Cluster Computing","","24","4","10.1007/s10586-021-03322-3","Arfa MuteehMuhammad SardarazMuhammad Tahir","2021","http://link.springer.com/article/10.1007/s10586-021-03322-3","Article"
"The Recommendation Method for Hotel Selection Under Traveller Preference Characteristics: A Cloud-Based Multi-Criteria Group Decision Support Model","Group Decision and Negotiation","","30","6","10.1007/s10726-021-09735-0","Xiao-kang WangSheng-hui WangHong-yu ZhangJian-qiang WangLin Li","2021","http://link.springer.com/article/10.1007/s10726-021-09735-0","Article"
"Risk assessment of coal and gas outburst in driving face based on finite interval cloud model","Natural Hazards","","","","10.1007/s11069-021-05021-z","Guorui ZhangEnyuan WangZhonghui LiBen Qin","2021","http://link.springer.com/article/10.1007/s11069-021-05021-z","Article"
"An auto-scaling mechanism for cloud-based multimedia storage systems: a fuzzy-based elastic controller","Multimedia Tools and Applications","","","","10.1007/s11042-021-11021-9","Mostafa Ghobaei-AraniMaryam RezaeiAlireza Souri","2021","http://link.springer.com/article/10.1007/s11042-021-11021-9","Article"
"Hybrid optimization for virtual machine migration of utilizing healthcare text in the cloud","International Journal of Speech Technology","","24","2","10.1007/s10772-021-09823-1","R. PrathapR. Mohanasundaram","2021","http://link.springer.com/article/10.1007/s10772-021-09823-1","Article"
"Performance evaluation of task scheduling algorithms in virtual cloud environment to minimize makespan","International Journal of Information Technology","","","","10.1007/s41870-021-00753-4","Rajbhupinder KaurVijay LaxmiBalkrishan","2021","http://link.springer.com/article/10.1007/s41870-021-00753-4","Article"
"Decentralized blockchain based authentication for secure data sharing in Cloud-IoT","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-02929-z","Uma NarayananVarghese PaulShelbi Joseph","2021","http://link.springer.com/article/10.1007/s12652-021-02929-z","Article"
